loan_id,product,origination_month,loan_amount,annual_rate_pct,status,default_month_on_book,months_observed
567,Short-Term,1,736.75,36.0,current,,23
568,Short-Term,1,1100.86,36.0,current,,23
569,Short-Term,1,859.92,36.0,current,,23
570,Short-Term,1,1559.45,36.0,current,,23
571,Short-Term,1,1666.99,36.0,current,,23
572,Short-Term,1,1841.87,36.0,current,,23
573,Short-Term,1,1753.14,36.0,defaulted,1.5,23
574,Short-Term,1,1373.52,36.0,current,,23
575,Short-Term,1,1745.19,36.0,current,,23
576,Short-Term,1,2112.71,36.0,current,,23
577,Short-Term,1,1397.34,36.0,defaulted,1.5,23
578,Short-Term,1,2284.19,36.0,current,,23
579,Short-Term,1,1129.39,36.0,current,,23
580,Short-Term,1,1076.69,36.0,current,,23
581,Short-Term,1,1305.52,36.0,current,,23
582,Short-Term,1,1459.04,36.0,current,,23
583,Short-Term,1,1230.32,36.0,current,,23
584,Short-Term,1,1148.2,36.0,current,,23
585,Short-Term,1,1619.0,36.0,current,,23
586,Short-Term,1,1304.37,36.0,current,,23
587,Short-Term,1,1214.58,36.0,defaulted,1.0,23
588,Short-Term,1,775.75,36.0,current,,23
589,Short-Term,1,1021.86,36.0,current,,23
590,Short-Term,1,1482.23,36.0,current,,23
591,Short-Term,1,1664.39,36.0,current,,23
592,Short-Term,1,1139.64,36.0,current,,23
593,Short-Term,1,1791.49,36.0,current,,23
594,Short-Term,1,1723.82,36.0,current,,23
595,Short-Term,1,1280.18,36.0,current,,23
596,Short-Term,1,1026.35,36.0,current,,23
597,Short-Term,1,586.07,36.0,current,,23
598,Short-Term,1,1630.8,36.0,current,,23
599,Short-Term,1,1510.63,36.0,current,,23
600,Short-Term,1,1747.28,36.0,defaulted,6.0,23
601,Short-Term,1,1099.48,36.0,current,,23
602,Short-Term,1,1287.61,36.0,current,,23
603,Short-Term,1,1527.19,36.0,current,,23
604,Short-Term,1,776.92,36.0,current,,23
605,Short-Term,1,876.25,36.0,current,,23
606,Short-Term,1,2106.72,36.0,current,,23
607,Short-Term,1,1620.79,36.0,current,,23
608,Short-Term,1,1248.61,36.0,current,,23
609,Short-Term,1,1484.58,36.0,defaulted,1.5,23
610,Short-Term,1,1899.73,36.0,current,,23
611,Short-Term,1,1818.31,36.0,current,,23
612,Short-Term,1,1480.18,36.0,current,,23
613,Short-Term,1,1165.58,36.0,current,,23
614,Short-Term,1,1760.1,36.0,current,,23
615,Short-Term,1,2114.79,36.0,current,,23
616,Short-Term,1,1350.02,36.0,current,,23
617,Short-Term,1,1250.56,36.0,defaulted,0.5,23
618,Short-Term,1,2148.03,36.0,current,,23
619,Short-Term,1,1412.79,36.0,current,,23
620,Short-Term,1,631.75,36.0,current,,23
621,Short-Term,1,1818.34,36.0,defaulted,5.5,23
622,Short-Term,1,969.44,36.0,current,,23
623,Short-Term,1,2301.4,36.0,current,,23
624,Short-Term,1,1567.88,36.0,current,,23
625,Short-Term,1,1342.17,36.0,current,,23
626,Short-Term,1,1603.06,36.0,current,,23
627,Short-Term,1,869.75,36.0,current,,23
628,Short-Term,1,1037.01,36.0,current,,23
629,Short-Term,1,1521.39,36.0,current,,23
630,Short-Term,1,481.53,36.0,current,,23
631,Short-Term,1,1801.54,36.0,current,,23
632,Short-Term,1,507.72,36.0,current,,23
633,Short-Term,1,1993.16,36.0,current,,23
634,Short-Term,1,1360.99,36.0,defaulted,5.5,23
635,Short-Term,1,1229.95,36.0,current,,23
636,Short-Term,1,1726.18,36.0,current,,23
637,Short-Term,1,1418.82,36.0,current,,23
638,Short-Term,1,905.98,36.0,current,,23
639,Short-Term,1,1195.8,36.0,current,,23
640,Short-Term,1,1491.1,36.0,current,,23
641,Short-Term,1,1591.51,36.0,current,,23
642,Short-Term,1,1617.17,36.0,current,,23
643,Short-Term,1,1450.48,36.0,current,,23
644,Short-Term,1,748.8,36.0,defaulted,8.0,23
645,Short-Term,1,1608.04,36.0,current,,23
646,Short-Term,1,2243.8,36.0,defaulted,4.0,23
647,Short-Term,1,2584.3,36.0,current,,23
648,Short-Term,1,1180.85,36.0,current,,23
649,Short-Term,1,1675.6,36.0,current,,23
650,Short-Term,1,1087.04,36.0,current,,23
651,Short-Term,1,1630.74,36.0,current,,23
652,Short-Term,1,1866.37,36.0,current,,23
653,Short-Term,1,1398.85,36.0,current,,23
654,Short-Term,1,983.25,36.0,defaulted,0.5,23
655,Short-Term,1,2265.18,36.0,current,,23
656,Short-Term,1,1349.52,36.0,current,,23
657,Short-Term,1,1335.86,36.0,current,,23
658,Short-Term,1,1348.88,36.0,defaulted,9.0,23
659,Short-Term,1,1844.8,36.0,current,,23
660,Short-Term,1,1650.78,36.0,current,,23
661,Short-Term,1,2031.45,36.0,current,,23
662,Short-Term,1,1883.84,36.0,current,,23
663,Short-Term,1,1831.65,36.0,current,,23
664,Short-Term,1,857.89,36.0,current,,23
665,Short-Term,1,1645.81,36.0,current,,23
666,Short-Term,1,1570.9,36.0,current,,23
667,Short-Term,1,2089.44,36.0,current,,23
668,Short-Term,1,353.18,36.0,current,,23
669,Short-Term,1,1434.14,36.0,current,,23
670,Short-Term,1,1537.67,36.0,defaulted,1.0,23
671,Short-Term,1,1634.56,36.0,current,,23
672,Short-Term,1,1231.24,36.0,current,,23
673,Short-Term,1,1282.98,36.0,current,,23
674,Short-Term,1,751.51,36.0,current,,23
675,Short-Term,1,1741.06,36.0,current,,23
676,Short-Term,1,1730.22,36.0,current,,23
677,Short-Term,1,1973.01,36.0,defaulted,1.0,23
678,Short-Term,1,1303.34,36.0,current,,23
679,Short-Term,1,1777.87,36.0,current,,23
680,Short-Term,1,1760.7,36.0,current,,23
681,Short-Term,1,1705.28,36.0,current,,23
682,Short-Term,1,2391.89,36.0,current,,23
683,Short-Term,1,2004.37,36.0,current,,23
684,Short-Term,1,1159.14,36.0,current,,23
685,Short-Term,1,1898.2,36.0,current,,23
686,Short-Term,1,1511.21,36.0,current,,23
687,Short-Term,1,1416.24,36.0,current,,23
688,Short-Term,1,2060.47,36.0,current,,23
689,Short-Term,1,1135.42,36.0,current,,23
690,Short-Term,1,1868.46,36.0,current,,23
691,Short-Term,1,1798.2,36.0,current,,23
692,Short-Term,1,1128.4,36.0,defaulted,3.0,23
693,Short-Term,1,1594.78,36.0,current,,23
694,Short-Term,1,1324.0,36.0,current,,23
695,Short-Term,1,1001.07,36.0,current,,23
696,Short-Term,1,1234.15,36.0,defaulted,3.5,23
697,Short-Term,1,2075.48,36.0,current,,23
698,Short-Term,1,1616.02,36.0,current,,23
699,Short-Term,1,2106.58,36.0,current,,23
700,Short-Term,1,1262.71,36.0,defaulted,5.5,23
701,Short-Term,1,1457.91,36.0,current,,23
702,Short-Term,1,2086.87,36.0,current,,23
703,Short-Term,1,2419.84,36.0,current,,23
704,Short-Term,1,2214.13,36.0,current,,23
705,Short-Term,1,1885.18,36.0,current,,23
706,Short-Term,1,1158.5,36.0,current,,23
707,Short-Term,1,1895.42,36.0,current,,23
708,Short-Term,1,985.44,36.0,current,,23
709,Short-Term,1,929.15,36.0,current,,23
710,Short-Term,1,1543.79,36.0,current,,23
711,Short-Term,1,1494.63,36.0,current,,23
712,Short-Term,1,1423.7,36.0,current,,23
713,Short-Term,1,2338.4,36.0,current,,23
714,Short-Term,1,1343.73,36.0,current,,23
715,Short-Term,1,1679.99,36.0,current,,23
716,Short-Term,1,1545.83,36.0,current,,23
717,Short-Term,1,1811.04,36.0,current,,23
718,Short-Term,1,1851.22,36.0,current,,23
719,Short-Term,1,1631.35,36.0,current,,23
720,Short-Term,1,1253.48,36.0,current,,23
721,Short-Term,1,1250.98,36.0,current,,23
722,Short-Term,1,1358.55,36.0,current,,23
723,Short-Term,1,1629.12,36.0,current,,23
724,Short-Term,1,1784.79,36.0,current,,23
725,Short-Term,1,1273.48,36.0,current,,23
726,Short-Term,1,2030.06,36.0,current,,23
727,Short-Term,1,1415.31,36.0,current,,23
728,Short-Term,1,657.12,36.0,current,,23
729,Short-Term,1,2299.01,36.0,current,,23
730,Short-Term,1,1527.17,36.0,current,,23
731,Short-Term,1,1858.24,36.0,current,,23
732,Short-Term,1,827.07,36.0,current,,23
733,Short-Term,1,1214.05,36.0,current,,23
734,Short-Term,1,1373.93,36.0,current,,23
735,Short-Term,1,992.79,36.0,current,,23
736,Short-Term,1,1406.35,36.0,current,,23
737,Short-Term,1,1330.21,36.0,current,,23
738,Short-Term,1,1979.41,36.0,defaulted,3.0,23
739,Short-Term,1,1746.91,36.0,current,,23
740,Short-Term,1,1623.76,36.0,current,,23
741,Short-Term,1,1034.07,36.0,defaulted,1.5,23
742,Short-Term,1,1799.69,36.0,current,,23
743,Short-Term,1,1127.89,36.0,current,,23
744,Short-Term,1,1395.64,36.0,current,,23
745,Short-Term,1,1594.78,36.0,current,,23
746,Short-Term,1,2045.54,36.0,current,,23
747,Short-Term,1,787.7,36.0,current,,23
748,Short-Term,1,1720.48,36.0,current,,23
749,Short-Term,1,873.18,36.0,defaulted,8.0,23
750,Short-Term,1,1353.81,36.0,current,,23
751,Short-Term,1,1248.65,36.0,current,,23
752,Short-Term,1,1808.61,36.0,current,,23
753,Short-Term,1,1441.68,36.0,current,,23
754,Short-Term,1,1555.97,36.0,current,,23
755,Short-Term,1,1041.27,36.0,current,,23
756,Short-Term,1,1246.07,36.0,current,,23
757,Short-Term,1,1564.82,36.0,current,,23
758,Short-Term,1,865.16,36.0,current,,23
759,Short-Term,1,1412.03,36.0,current,,23
760,Short-Term,1,1494.82,36.0,current,,23
761,Short-Term,1,995.04,36.0,defaulted,3.5,23
762,Short-Term,1,614.33,36.0,defaulted,1.5,23
763,Short-Term,1,1438.79,36.0,current,,23
764,Short-Term,1,1218.77,36.0,current,,23
765,Short-Term,1,851.63,36.0,current,,23
766,Short-Term,1,1877.11,36.0,current,,23
767,Short-Term,1,1317.79,36.0,current,,23
768,Short-Term,1,936.01,36.0,current,,23
769,Short-Term,1,1208.17,36.0,current,,23
770,Short-Term,1,1681.02,36.0,current,,23
771,Short-Term,1,1595.44,36.0,current,,23
772,Short-Term,1,1072.96,36.0,current,,23
773,Short-Term,1,1953.08,36.0,current,,23
774,Short-Term,1,931.29,36.0,current,,23
775,Short-Term,1,2043.25,36.0,current,,23
776,Short-Term,1,1578.11,36.0,current,,23
777,Short-Term,1,1346.48,36.0,current,,23
778,Short-Term,1,1399.05,36.0,current,,23
779,Short-Term,1,1531.44,36.0,current,,23
780,Short-Term,1,1712.85,36.0,current,,23
781,Short-Term,1,789.21,36.0,current,,23
782,Short-Term,1,1195.92,36.0,current,,23
783,Short-Term,1,1518.62,36.0,current,,23
784,Short-Term,1,1970.2,36.0,current,,23
785,Short-Term,1,1952.82,36.0,current,,23
786,Short-Term,1,2136.18,36.0,defaulted,6.5,23
787,Short-Term,1,1012.05,36.0,current,,23
788,Short-Term,1,1558.38,36.0,current,,23
789,Short-Term,1,1613.23,36.0,current,,23
790,Short-Term,1,793.91,36.0,current,,23
791,Short-Term,1,1503.31,36.0,current,,23
792,Short-Term,1,911.55,36.0,current,,23
793,Short-Term,1,534.36,36.0,defaulted,1.5,23
794,Short-Term,1,1521.38,36.0,current,,23
795,Short-Term,1,1967.82,36.0,current,,23
796,Short-Term,1,1222.34,36.0,current,,23
797,Short-Term,1,2009.15,36.0,current,,23
798,Short-Term,1,1345.75,36.0,current,,23
799,Short-Term,1,873.13,36.0,current,,23
800,Short-Term,1,796.07,36.0,current,,23
801,Short-Term,1,1551.45,36.0,current,,23
802,Short-Term,1,1059.95,36.0,current,,23
803,Short-Term,1,2219.32,36.0,current,,23
804,Short-Term,1,1221.52,36.0,current,,23
805,Short-Term,1,1500.8,36.0,current,,23
806,Short-Term,1,1220.53,36.0,current,,23
807,Short-Term,1,860.78,36.0,current,,23
808,Short-Term,1,1680.01,36.0,current,,23
809,Short-Term,1,853.98,36.0,current,,23
810,Short-Term,1,1645.81,36.0,current,,23
811,Short-Term,1,1387.76,36.0,current,,23
812,Short-Term,1,1089.84,36.0,current,,23
813,Short-Term,1,1991.37,36.0,defaulted,2.5,23
814,Short-Term,1,1284.67,36.0,defaulted,2.5,23
815,Short-Term,1,1849.22,36.0,defaulted,5.0,23
816,Short-Term,1,1437.9,36.0,current,,23
817,Short-Term,1,1287.25,36.0,current,,23
818,Short-Term,1,1664.08,36.0,current,,23
819,Short-Term,1,2449.84,36.0,current,,23
820,Short-Term,1,1581.45,36.0,current,,23
821,Short-Term,1,1302.64,36.0,current,,23
822,Short-Term,1,569.85,36.0,current,,23
823,Short-Term,1,2261.16,36.0,current,,23
824,Short-Term,1,1603.92,36.0,current,,23
825,Short-Term,1,1434.42,36.0,current,,23
826,Short-Term,1,589.71,36.0,current,,23
827,Short-Term,1,1454.73,36.0,current,,23
828,Short-Term,1,1550.64,36.0,current,,23
829,Short-Term,1,1288.63,36.0,current,,23
830,Short-Term,1,964.65,36.0,defaulted,1.0,23
831,Short-Term,1,1234.92,36.0,current,,23
832,Short-Term,1,1950.94,36.0,current,,23
833,Short-Term,1,1123.79,36.0,current,,23
834,Short-Term,1,1529.31,36.0,current,,23
835,Short-Term,1,1463.65,36.0,current,,23
836,Short-Term,1,1414.25,36.0,current,,23
837,Short-Term,1,1293.4,36.0,current,,23
838,Short-Term,1,952.67,36.0,current,,23
839,Short-Term,1,1172.1,36.0,current,,23
840,Short-Term,1,1344.55,36.0,current,,23
841,Short-Term,1,1702.63,36.0,current,,23
842,Short-Term,1,1768.49,36.0,current,,23
843,Short-Term,1,1269.2,36.0,current,,23
844,Short-Term,1,1303.3,36.0,current,,23
845,Short-Term,1,1190.2,36.0,current,,23
846,Short-Term,1,1237.45,36.0,current,,23
847,Short-Term,1,1939.68,36.0,current,,23
848,Short-Term,1,2183.98,36.0,current,,23
849,Short-Term,1,1087.71,36.0,current,,23
850,Short-Term,1,1029.52,36.0,current,,23
851,Short-Term,1,1247.97,36.0,defaulted,3.0,23
852,Short-Term,1,1442.29,36.0,defaulted,1.5,23
853,Short-Term,1,1132.9,36.0,current,,23
854,Short-Term,1,1319.45,36.0,current,,23
855,Short-Term,1,981.86,36.0,current,,23
856,Short-Term,1,1947.8,36.0,current,,23
857,Short-Term,1,961.28,36.0,current,,23
858,Short-Term,1,1051.43,36.0,current,,23
859,Short-Term,1,1823.68,36.0,current,,23
860,Short-Term,1,525.45,36.0,current,,23
861,Short-Term,1,1775.1,36.0,current,,23
862,Short-Term,1,1943.67,36.0,current,,23
863,Short-Term,1,1620.62,36.0,current,,23
864,Short-Term,1,836.67,36.0,defaulted,3.0,23
865,Short-Term,1,1379.69,36.0,current,,23
866,Short-Term,1,1369.72,36.0,current,,23
867,Short-Term,1,1440.77,36.0,current,,23
868,Short-Term,1,1322.8,36.0,current,,23
869,Short-Term,1,1676.98,36.0,current,,23
870,Short-Term,1,1336.14,36.0,current,,23
871,Short-Term,1,731.63,36.0,current,,23
872,Short-Term,1,1499.77,36.0,current,,23
873,Short-Term,1,1884.29,36.0,current,,23
874,Short-Term,1,710.47,36.0,current,,23
875,Short-Term,1,1497.15,36.0,current,,23
876,Short-Term,1,1315.15,36.0,current,,23
877,Short-Term,1,1873.06,36.0,current,,23
878,Short-Term,1,1395.67,36.0,current,,23
879,Short-Term,1,1807.69,36.0,current,,23
880,Short-Term,1,1757.82,36.0,current,,23
881,Short-Term,1,1769.52,36.0,current,,23
882,Short-Term,1,2123.53,36.0,current,,23
883,Short-Term,1,1409.42,36.0,current,,23
884,Short-Term,1,1522.96,36.0,current,,23
885,Short-Term,1,1665.85,36.0,current,,23
886,Short-Term,1,1535.19,36.0,current,,23
887,Short-Term,1,1396.52,36.0,current,,23
888,Short-Term,1,1139.72,36.0,current,,23
889,Short-Term,1,1504.39,36.0,current,,23
890,Short-Term,1,901.05,36.0,current,,23
891,Short-Term,1,684.91,36.0,current,,23
892,Short-Term,1,1052.68,36.0,defaulted,2.0,23
893,Short-Term,1,1243.38,36.0,current,,23
894,Short-Term,1,1380.26,36.0,defaulted,0.5,23
895,Short-Term,1,1223.23,36.0,defaulted,6.0,23
896,Short-Term,1,1657.35,36.0,current,,23
897,Short-Term,1,1762.25,36.0,current,,23
898,Short-Term,1,2065.01,36.0,current,,23
899,Short-Term,1,1615.95,36.0,defaulted,1.5,23
900,Short-Term,1,1771.41,36.0,current,,23
901,Short-Term,1,1594.23,36.0,current,,23
902,Short-Term,1,1275.28,36.0,current,,23
903,Short-Term,1,1022.25,36.0,current,,23
904,Short-Term,1,768.64,36.0,current,,23
905,Short-Term,1,2223.57,36.0,current,,23
906,Short-Term,1,849.57,36.0,defaulted,2.5,23
907,Short-Term,1,1317.28,36.0,defaulted,3.0,23
908,Short-Term,1,1606.69,36.0,current,,23
909,Short-Term,2,1579.85,36.0,current,,22
910,Short-Term,2,1717.14,36.0,defaulted,3.0,22
911,Short-Term,2,1045.23,36.0,current,,22
912,Short-Term,2,1393.43,36.0,current,,22
913,Short-Term,2,879.59,36.0,current,,22
914,Short-Term,2,1320.01,36.0,current,,22
915,Short-Term,2,1278.17,36.0,current,,22
916,Short-Term,2,1741.17,36.0,defaulted,7.5,22
917,Short-Term,2,1035.64,36.0,defaulted,5.0,22
918,Short-Term,2,1312.07,36.0,current,,22
919,Short-Term,2,1187.83,36.0,current,,22
920,Short-Term,2,1720.74,36.0,current,,22
921,Short-Term,2,1976.12,36.0,current,,22
922,Short-Term,2,1253.58,36.0,current,,22
923,Short-Term,2,1373.09,36.0,current,,22
924,Short-Term,2,1062.51,36.0,current,,22
925,Short-Term,2,731.4,36.0,current,,22
926,Short-Term,2,1477.96,36.0,current,,22
927,Short-Term,2,1266.75,36.0,current,,22
928,Short-Term,2,1846.49,36.0,current,,22
929,Short-Term,2,812.34,36.0,current,,22
930,Short-Term,2,1154.73,36.0,current,,22
931,Short-Term,2,959.96,36.0,current,,22
932,Short-Term,2,1486.68,36.0,current,,22
933,Short-Term,2,1229.09,36.0,current,,22
934,Short-Term,2,990.15,36.0,current,,22
935,Short-Term,2,1008.83,36.0,current,,22
936,Short-Term,2,1348.13,36.0,defaulted,4.5,22
937,Short-Term,2,1136.36,36.0,defaulted,3.0,22
938,Short-Term,2,1522.56,36.0,current,,22
939,Short-Term,2,789.44,36.0,current,,22
940,Short-Term,2,1586.12,36.0,current,,22
941,Short-Term,2,1863.23,36.0,current,,22
942,Short-Term,2,1385.45,36.0,defaulted,6.5,22
943,Short-Term,2,1243.8,36.0,current,,22
944,Short-Term,2,1405.55,36.0,current,,22
945,Short-Term,2,1694.04,36.0,current,,22
946,Short-Term,2,1464.55,36.0,current,,22
947,Short-Term,2,1818.62,36.0,current,,22
948,Short-Term,2,1377.32,36.0,defaulted,4.0,22
949,Short-Term,2,963.86,36.0,current,,22
950,Short-Term,2,742.73,36.0,defaulted,2.0,22
951,Short-Term,2,1695.47,36.0,current,,22
952,Short-Term,2,1275.82,36.0,current,,22
953,Short-Term,2,1399.17,36.0,current,,22
954,Short-Term,2,1384.05,36.0,current,,22
955,Short-Term,2,1193.11,36.0,current,,22
956,Short-Term,2,955.9,36.0,current,,22
957,Short-Term,2,1718.13,36.0,defaulted,4.0,22
958,Short-Term,2,1535.15,36.0,current,,22
959,Short-Term,2,1621.53,36.0,current,,22
960,Short-Term,2,1287.67,36.0,current,,22
961,Short-Term,2,1319.22,36.0,current,,22
962,Short-Term,2,1673.6,36.0,current,,22
963,Short-Term,2,938.08,36.0,current,,22
964,Short-Term,2,1462.32,36.0,current,,22
965,Short-Term,2,1975.51,36.0,current,,22
966,Short-Term,2,994.18,36.0,current,,22
967,Short-Term,2,1763.52,36.0,current,,22
968,Short-Term,2,1563.72,36.0,current,,22
969,Short-Term,2,1235.88,36.0,current,,22
970,Short-Term,2,1690.64,36.0,current,,22
971,Short-Term,2,1184.01,36.0,current,,22
972,Short-Term,2,1472.08,36.0,current,,22
973,Short-Term,2,911.28,36.0,current,,22
974,Short-Term,2,459.24,36.0,current,,22
975,Short-Term,2,1308.77,36.0,current,,22
976,Short-Term,2,1302.61,36.0,current,,22
977,Short-Term,2,1341.23,36.0,current,,22
978,Short-Term,2,1794.73,36.0,current,,22
979,Short-Term,2,1898.62,36.0,current,,22
980,Short-Term,2,1617.84,36.0,current,,22
981,Short-Term,2,1764.01,36.0,current,,22
982,Short-Term,2,1194.62,36.0,current,,22
983,Short-Term,2,1102.27,36.0,current,,22
984,Short-Term,2,1699.17,36.0,current,,22
985,Short-Term,2,1050.82,36.0,defaulted,3.0,22
986,Short-Term,2,1963.58,36.0,current,,22
987,Short-Term,2,1646.58,36.0,current,,22
988,Short-Term,2,1302.86,36.0,current,,22
989,Short-Term,2,1258.91,36.0,current,,22
990,Short-Term,2,921.2,36.0,current,,22
991,Short-Term,2,1609.15,36.0,current,,22
992,Short-Term,2,1376.39,36.0,current,,22
993,Short-Term,2,1885.82,36.0,defaulted,7.5,22
994,Short-Term,2,1421.6,36.0,defaulted,1.0,22
995,Short-Term,2,708.9,36.0,current,,22
996,Short-Term,2,1522.6,36.0,current,,22
997,Short-Term,2,1486.21,36.0,current,,22
998,Short-Term,2,637.6,36.0,current,,22
999,Short-Term,2,1662.91,36.0,defaulted,1.5,22
1000,Short-Term,2,1563.38,36.0,current,,22
1001,Short-Term,2,1810.83,36.0,current,,22
1002,Short-Term,2,1312.81,36.0,current,,22
1003,Short-Term,2,1687.13,36.0,current,,22
1004,Short-Term,2,1751.76,36.0,current,,22
1005,Short-Term,2,1827.51,36.0,current,,22
1006,Short-Term,2,1813.88,36.0,current,,22
1007,Short-Term,2,1178.19,36.0,defaulted,12.0,22
1008,Short-Term,2,1602.66,36.0,defaulted,4.0,22
1009,Short-Term,2,1808.75,36.0,current,,22
1010,Short-Term,2,1295.18,36.0,current,,22
1011,Short-Term,2,1081.09,36.0,defaulted,2.0,22
1012,Short-Term,2,1656.18,36.0,defaulted,3.0,22
1013,Short-Term,2,1579.43,36.0,current,,22
1014,Short-Term,2,1396.32,36.0,current,,22
1015,Short-Term,2,1543.01,36.0,current,,22
1016,Short-Term,2,1809.02,36.0,current,,22
1017,Short-Term,2,1517.69,36.0,current,,22
1018,Short-Term,2,1527.07,36.0,current,,22
1019,Short-Term,2,1577.27,36.0,current,,22
1020,Short-Term,2,1290.49,36.0,current,,22
1021,Short-Term,2,1927.38,36.0,current,,22
1022,Short-Term,2,2435.14,36.0,current,,22
1023,Short-Term,2,1629.64,36.0,current,,22
1024,Short-Term,2,1359.39,36.0,current,,22
1025,Short-Term,2,1838.52,36.0,current,,22
1026,Short-Term,2,2003.65,36.0,current,,22
1027,Short-Term,2,1367.13,36.0,defaulted,3.5,22
1028,Short-Term,2,1212.21,36.0,defaulted,4.0,22
1029,Short-Term,2,1874.63,36.0,defaulted,3.0,22
1030,Short-Term,2,1474.6,36.0,current,,22
1031,Short-Term,2,1161.3,36.0,current,,22
1032,Short-Term,2,1589.72,36.0,current,,22
1033,Short-Term,2,1633.01,36.0,current,,22
1034,Short-Term,2,1770.99,36.0,current,,22
1035,Short-Term,2,1291.38,36.0,defaulted,18.0,22
1036,Short-Term,2,1731.66,36.0,current,,22
1037,Short-Term,2,1753.37,36.0,current,,22
1038,Short-Term,2,1998.88,36.0,defaulted,7.5,22
1039,Short-Term,2,1204.65,36.0,current,,22
1040,Short-Term,2,1159.67,36.0,current,,22
1041,Short-Term,2,1380.14,36.0,current,,22
1042,Short-Term,2,1634.02,36.0,current,,22
1043,Short-Term,2,1692.41,36.0,defaulted,0.5,22
1044,Short-Term,2,1350.64,36.0,current,,22
1045,Short-Term,2,1593.77,36.0,defaulted,8.0,22
1046,Short-Term,2,803.8,36.0,current,,22
1047,Short-Term,2,1451.28,36.0,current,,22
1048,Short-Term,2,2304.37,36.0,current,,22
1049,Short-Term,2,1790.44,36.0,defaulted,2.5,22
1050,Short-Term,2,1514.72,36.0,current,,22
1051,Short-Term,2,757.48,36.0,current,,22
1052,Short-Term,2,1505.63,36.0,current,,22
1053,Short-Term,2,1174.64,36.0,current,,22
1054,Short-Term,2,1429.26,36.0,current,,22
1055,Short-Term,2,1741.92,36.0,current,,22
1056,Short-Term,2,1382.26,36.0,current,,22
1057,Short-Term,2,1675.06,36.0,defaulted,3.0,22
1058,Short-Term,2,1816.16,36.0,current,,22
1059,Short-Term,2,2016.67,36.0,defaulted,3.5,22
1060,Short-Term,2,1505.56,36.0,current,,22
1061,Short-Term,2,1460.77,36.0,current,,22
